customer_id	amount_requested	birth_date	status	residence_rent_or_own	monthly_rent_amount	bank_account_direct_deposit	application_when	loan_duration	payment_ach	num_payments	payment_amount	amount_approved	duration_approved	payment_amount_approved	address_zip	email	bank_routing_number	email_duration	residence_duration	bank_account_duration	payment_frequency	home_phone_type	other_phone_type	how_use_money	monthly_income_amount	raw_l2c_score	raw_FICO_telecom	raw_FICO_retail	raw_FICO_bank_card	raw_FICO_money
41d33ebcc8	500	5/17/52	Approved	FALSE	400	TRUE	1/18/11 15:41	5	TRUE	10	92.17	500	5	82.58	84092	BarbaraLRamirez@hotmail.com	124000054	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Mobile	Other	2600	660	592	602	680	643
b69c9a9de7	800	4/21/78	Approved	TRUE	200	TRUE	1/18/11 16:24	8	TRUE	13	77.39	500	6	67.57	84070	DorisRMitchell@yahoo.com	324079555	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile	Work	Other	1360	719	525	538	627	585
af360505c5	800	9/29/75	Approved	FALSE	1000	TRUE	1/19/11 8:28	6	TRUE	13	123.82	800	6	108.12	84005	BillyMWitham@bing.com	124000054	4-12 months	3+ years	3+ years	Bi-weekly	Mobile	Mobile	Other	4820	600	623	651	693	637
85c245983d	800	5/29/73	Approved	TRUE	0	FALSE	1/19/11 13:12	6	TRUE	13	123.82	800	6	108.12	84084	HarrietAAcree@bing.com	124002971	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Home	Other	8000	612	568	598	680	612
66e2d371c9	500	2/19/73	Approved	FALSE	1100	TRUE	1/19/11 14:02	5	TRUE	10	92.17	500	5	82.58	84118	SueBKing@aol.com	324079555	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Mobile	Other	1230	663	596	648	676	627
ac468f4955	500	5/24/62	Approved	TRUE	800	TRUE	1/19/11 14:14	8	TRUE	13	77.39	500	6	67.57	84663	BrianHWard@gmail.com	124300327	3 months or less	1-2 years	3+ years	Bi-weekly	Mobile		Other	1700	583	592	646	678	613
9f1d9957c7	300	4/15/84	Approved	TRUE	600	TRUE	1/19/11 18:12	8	TRUE	17	39.7	300	8	33.59	83616	IsabelleTSmith@bing.com	123103716	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Other	1500	530	557	615	653	601
bfbe8605a7	500	5/28/49	Approved	FALSE	386	TRUE	1/19/11 18:32	5	TRUE	5	193.91	500	5	171.47	83204	LauraTPinion@aol.com	324173710	1 year or more	3+ years	6 months or less	Monthly	Mobile	Home	Other	1000	613	516	545	658	592
fdad7630df	400	10/9/58	Approved	FALSE	976	TRUE	1/19/11 23:35	5	TRUE	10	73.74	400	5	66.07	84075	RuthDTillman@bing.com	124002971	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Other	1384	538	611	620	680	644
08a3e0ca08	800	3/11/69	Approved	TRUE	425	TRUE	1/20/11 16:06	5	TRUE	10	92.17	500	5	82.58	83201	KariJReece@bing.com	52173464	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	5200	645	519	550	641	593
ee1d1531f0	800	1/9/71	Approved	FALSE	325	TRUE	1/20/11 17:12	8	TRUE	17	105.88	800	8	89.57	83401	StephenSRedmond@hotmail.com	124103799	1 year or more	1-2 years	7-12 months	Bi-weekly	Mobile	Mobile	Other	1070	541	577	614	578	617
348442a0a3	400	6/19/31	Approved	FALSE	479	TRUE	1/21/11 13:33	5	TRUE	5	155.12	400	5	155.12	83252	YvonneKBelz@hotmail.com	123103729	1 year or more	3+ years	3+ years	Monthly	Home		Other	1879	768	544	584	680	609
a4f207cd76	350	1/15/86	Approved	TRUE	250	TRUE	1/21/11 14:47	5	TRUE	5	135.73	350	5	135.73	83201	AnneJCarroll@bing.com	322077795	3 months or less	6 months or less	3+ years	Monthly	Mobile		Other	670	645	503	544	629	550
044aab634b	500	1/21/49	Approved	TRUE	605	FALSE	1/22/11 9:00	5	TRUE	10	92.17	500	5	92.17	84103	ThomasMWashington@hotmail.com	123271978	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	1378	645	568	633	682	625
a934374fe4	500	8/4/71	Approved	FALSE	1375	TRUE	1/22/11 9:04	5	TRUE	10	92.17	500	5	92.17	84041	JohnAShaw@gmail.com	324377613	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Home	Other	2000	546	588	602	680	624
1aecb0e33e	500	12/3/69	Approved	TRUE	200	TRUE	1/22/11 13:37	5	TRUE	10	94.7	500	5	94.7	84780	AmandaJHood@hotmail.com	324377516	1 year or more	3+ years	7-12 months	Semi-monthly	Mobile	Home	Other	8000	541	588	623	661	610
0532e99235	800	4/2/69	Approved	TRUE	750	TRUE	1/22/11 21:47	8	TRUE	6	171.75	500	6	171.75	83642	MichelleSPartin@aol.com	324173383	1 year or more	1-2 years	3+ years	Monthly	Home	Mobile	Other	3212	716	501	521	668	561
8dd4a7ff6d	500	6/21/88	Approved	TRUE	0	TRUE	1/23/11 13:37	5	TRUE	10	92.17	500	5	92.17	83705	DebraRHundley@aol.com	124103799	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile		Other	1300	562	612	624	696	597
4f4871bcaf	400	12/23/71	Approved	FALSE	1650	TRUE	1/23/11 13:39	5	TRUE	10	73.74	400	5	73.74	84065	AngelaSTaylor@hotmail.com	324379705	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Home	Other	5800	760	673	721	752	637
c68faaf191	700	7/13/80	Approved	TRUE	630	TRUE	1/23/11 19:25	8	TRUE	17	92.64	700	8	92.64	84084	WhitneyLMetz@bing.com	324377516	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile	Work	Other	1800	523	564	616	657	591
14a40f2071	500	8/11/84	Approved	TRUE	500	FALSE	1/24/11 8:53	6	TRUE	13	77.39	500	6	77.39	83644	AmandaBRichardson@bing.com	123103732	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	1920	586	521	540	679	584
23c7a4054a	800	1/29/69	Approved	FALSE	1800	TRUE	1/24/11 9:22	8	TRUE	17	105.88	800	8	105.88	84790	JoJPeters@yahoo.com	124001545	1 year or more	3+ years	7-12 months	Bi-weekly	Mobile		Other	3794	661	570	576	680	613
0f9800a7ff	400	10/29/86	Approved	FALSE	897	FALSE	1/24/11 9:43	3	TRUE	6	110.78	400	3	110.78	84414	AudreyDStill@bing.com	324377516	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Other	4400	754	608	640	686	623
243dbe8303	500	8/31/51	Approved	FALSE	1200	TRUE	1/24/11 10:16	4	TRUE	8	108.48	500	4	108.48	84120	IreneBJohnston@gmail.com	324079500	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Mobile	Other	2720	586	595	632	700	621
1a2e91d821	800	6/19/74	Approved	FALSE	916	TRUE	1/24/11 13:49	5	TRUE	10	92.17	500	5	92.17	84042	KelleyJKieffer@aol.com	324079555	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	5340	732	551	553	679	600
f54c8db088	500	4/10/67	Approved	FALSE	187	TRUE	1/24/11 15:34	5	TRUE	10	94.7	500	5	94.7	84752	CarmenBIrizarry@hotmail.com	124002971	1 year or more	3+ years	6 months or less	Semi-monthly	Mobile		Other	1480	530	607	655	710	589
7a95677ac3	800	11/18/61	Approved	FALSE	570	TRUE	1/24/11 17:13	8	TRUE	13	77.39	500	6	77.39	83201	AlexanderMOlmstead@bing.com	124103799	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Other	2650	560	586	604	680	640
fd15ed8523	600	8/6/54	Approved	FALSE	876	TRUE	1/25/11 7:32	5	TRUE	10	92.17	500	5	92.17	83201	LilyAStandifer@aol.com	324173736	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	4300	669	516	545	680	573
8d01a6418d	600	12/3/55	Approved	FALSE	756	TRUE	1/25/11 14:42	5	TRUE	5	193.91	500	5	193.91	84724	JosephAWeiss@yahoo.com	324079555	4-12 months	3+ years	3+ years	Monthly	Home		Other	4280	539	568	590	680	611
2a15bf4b08	700	9/4/40	Approved	TRUE	1050	TRUE	1/25/11 15:06	5	TRUE	5	271.47	700	5	271.47	84302	DeborahMBurke@hotmail.com	324377516	1 year or more	6 months or less	3+ years	Monthly	Home	Mobile	Other	2795	713	594	647	665	626
6c739dc243	300	4/1/84	Approved	TRUE	312	TRUE	1/25/11 18:39	3	TRUE	6	81.6	300	3	81.6	83704	GailDThomas@yahoo.com	123103716	1 year or more	6 months or less	1-2 years	Bi-weekly	Mobile		Other	1900	638	552	586	603	580
8cbef7a0fe	300	2/3/69	Approved	TRUE	879	FALSE	1/25/11 18:57	6	TRUE	13	46.43	300	6	46.43	84081	GladysGDavis@gmail.com	124001545	1 year or more	7-12 months	6 months or less	Bi-weekly	Home		Bills	2390	536	526	501	649	575
1891881aeb	500	12/10/48	Approved	FALSE	785	TRUE	1/25/11 23:03	5	TRUE	5	193.91	500	5	193.91	83854	AndrewLCastro@yahoo.com	125100089	1 year or more	3+ years	3+ years	Monthly	Mobile	Home	Car	2450	616	597	646	683	626
da6f8ede35	500	8/4/58	Approved	TRUE	650	TRUE	1/26/11 3:42	6	TRUE	12	84.03	500	6	84.03	83703	CamilleRBrumfield@hotmail.com	124103799	1 year or more	3+ years	3+ years	Semi-monthly	Home	Mobile	Bills	4450	542	562	565	680	603
f89e773fd0	800	1/14/62	Approved	TRUE	1600	FALSE	1/26/11 10:19	5	TRUE	10	151.51	800	5	151.51	84092	LanceLAnderson@bing.com	124302150	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Home	Bills	3000	582	645	685	733	660
9af5ad1b1b	500	2/15/53	Approved	FALSE	1200	TRUE	1/26/11 11:02	5	TRUE	10	92.17	500	5	92.17	84404	JimRMarshall@gmail.com	51400549	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Car	2786	568	578	565	680	616
28baca3b62	400	8/17/50	Approved	FALSE	0	TRUE	1/26/11 15:32	8	TRUE	8	115.88	400	8	115.88	83338	MargaretMParnell@hotmail.com	124103799	1 year or more	3+ years	3+ years	Monthly	Mobile	Home	Bills	1334	568	612	660	709	639
330d2bf9cc	700	12/28/74	Approved	TRUE	0	TRUE	1/26/11 22:39	8	TRUE	13	77.39	500	6	77.39	84074	MelissaHRoberson@aol.com	51000017	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills	1600	506	532	563	680	597
2de8845b09	800	11/12/75	Approved	TRUE	300	TRUE	1/27/11 8:14	8	TRUE	13	77.39	500	6	77.39	84115	SamanthaCOliver@hotmail.com	324078268	1 year or more	3+ years	3+ years	Bi-weekly	Work	Mobile	Medical	2200	664	520	565	621	570
bbaaabdf0f	650	8/9/84	Approved	TRUE	500	TRUE	1/27/11 12:02	5	TRUE	5	193.91	500	5	193.91	84058	EstherRPuckett@aol.com	124000737	1 year or more	1-2 years	6 months or less	Monthly	Mobile		Rent	2600	297	625	670	720	625
b98426f32b	700	10/1/66	Approved	TRUE	1395	FALSE	1/28/11 8:36	5	TRUE	10	92.17	500	5	92.17	84047	CatherineTHawks@aol.com	124002971	1 year or more	1-2 years	6 months or less	Bi-weekly	Home	Mobile	Other	6000	601	600	631	663	616
d974720387	300	3/2/73	Approved	TRUE	500	TRUE	1/28/11 9:18	8	TRUE	16	42.66	300	8	42.66	84720	MarieFJanes@hotmail.com	124002971	1 year or more	3+ years	6 months or less	Semi-monthly	Mobile		Medical	3350	601	534	555	666	584
06d036fe7a	800	3/21/66	Approved	TRUE	200	TRUE	1/28/11 9:31	8	TRUE	17	105.88	800	8	105.88	83221	FrankSWright@yahoo.com	124000054	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills	3544	613	551	592	680	608
02309382cf	300	8/25/57	Approved	FALSE	0	FALSE	1/28/11 10:09	5	TRUE	5	116.34	300	5	116.34	84403	KeturahJWood@gmail.com	324377613	1 year or more	3+ years	3+ years	Monthly	Home		Bills	753	536	590	634	668	621
c55aed6a9e	600	12/21/59	Approved	TRUE	600	TRUE	1/28/11 10:26	8	TRUE	13	77.39	500	6	77.39	84041	JuanaJClark@gmail.com	124002971	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile	Work	Bills	2200	497	553	590	613	595
a37099ef27	800	8/14/73	Approved	TRUE	680	FALSE	1/28/11 13:22	8	TRUE	17	105.88	800	8	105.88	84119	AliceWSutcliffe@yahoo.com	324379705	1 year or more	7-12 months	1-2 years	Bi-weekly	Mobile		Bills	1400	523	579	602	672	599
b908409e65	800	8/1/65	Approved	TRUE	0	TRUE	1/29/11 10:54	8	TRUE	13	77.39	500	6	77.39	84044	VeronicaFKirkham@hotmail.com	324377202	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile		Other	3200	601	552	601	597	571
e7cc872711	300	9/24/80	Approved	FALSE	786	TRUE	1/29/11 12:58	8	TRUE	17	39.7	300	8	39.7	84414	JackJIkeda@yahoo.com	324377516	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Car	2100	741	574	596	680	629
746f59332e	700	8/21/62	Approved	TRUE	780	TRUE	1/29/11 16:23	6	TRUE	6	240.46	700	6	240.46	84123	EricaDJohnson@aol.com	324377862	1 year or more	3+ years	3+ years	Monthly	Home		Bills	3200	601	618	613	663	627
494fb20e3b	800	9/10/70	Approved	TRUE	850	FALSE	1/30/11 16:17	6	TRUE	6	171.75	500	6	171.75	83646	HeidiDBacon@gmail.com	324173626	1 year or more	1-2 years	6 months or less	Monthly	Mobile	Mobile	Other	2600	620	521	543	672	597
8aa902e04d	800	3/1/66	Approved	TRUE	900	TRUE	1/30/11 20:17	6	TRUE	13	123.82	800	6	123.82	84067	MatthewPMcClay@aol.com	124001545	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills	2600	559	556	567	635	611
7d2cb6a64c	500	2/14/65	Approved	FALSE	1200	TRUE	1/31/11 10:42	5	TRUE	10	94.7	500	5	94.7	57106	BruceCFletcher@aol.com	91400046	1 year or more	3+ years	1-2 years	Semi-monthly	Mobile	Work	Bills	1880	596	580	569	680	613
8378005078	400	12/10/79	Approved	TRUE	700	TRUE	1/31/11 15:44	6	TRUE	13	61.91	400	6	61.91	84701	PhillipDSimonson@hotmail.com	124000054	1 year or more	7-12 months	1-2 years	Bi-weekly	Home	Mobile	Bills	3200	661	518	522	608	589
4b1a6495b8	800	4/7/68	Approved	FALSE	600	TRUE	1/31/11 16:58	8	TRUE	17	105.88	800	8	105.88	84047	JohnMBowman@hotmail.com	124001545	1 year or more	3+ years	6 months or less	Bi-weekly	Home	Work	Other	2000	751	560	624	624	621
cdcbd59d83	800	10/7/63	Approved	TRUE	1100	TRUE	1/31/11 17:04	5	TRUE	10	147.47	800	5	147.47	84120	JanieRWeaver@aol.com	124002971	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Home	Car	3280	661	624	667	679	641
6fc1957477	500	3/24/71	Approved	FALSE	850	TRUE	1/31/11 17:26	6	TRUE	13	77.39	500	6	77.39	57032	MarilynNLilley@bing.com	91408501	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills	1250	336	586	579	680	628
f9247db1d6	800	6/16/54	Approved	FALSE	750	TRUE	2/1/11 13:00	8	TRUE	16	113.77	800	8	113.77	84054	JosephSFincher@hotmail.com	124302150	1 year or more	3+ years	1-2 years	Semi-monthly	Work	Mobile	Rent	1100	530	549	548	680	619
778a98ac3d	800	4/3/70	Approved	FALSE	750	TRUE	2/1/11 17:59	8	TRUE	8	231.76	800	8	231.76	83687	PamCPalacios@bing.com	123103732	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Bills	3113	507	602	638	668	636
55a14ef410	400	8/26/70	Approved	TRUE	350	FALSE	2/2/11 7:35	6	TRUE	6	137.4	400	6	137.4	83687	CherylSHopkins@yahoo.com	324172630	1 year or more	1-2 years	6 months or less	Monthly	Mobile		Medical	3200	655	595	625	692	622
ce227eaf55	500	3/8/77	Approved	TRUE	1000	TRUE	2/2/11 8:54	6	TRUE	13	77.39	500	6	77.39	84010	PamelaBNorthington@aol.com	324377516	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile		Bills	1500	565	613	636	644	593
2a15ec5a73	600	1/23/63	Approved	TRUE	100	TRUE	2/2/11 14:29	6	TRUE	13	92.87	600	6	92.87	84003	PatriciaAThompson@gmail.com	124301025	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Car	2000	615	594	613	680	632
3c3016cf3e	300	3/30/79	Approved	FALSE	0	TRUE	2/2/11 15:16	3	TRUE	6	81.6	300	3	81.6	83221	LauraJChapman@bing.com	123103716	1 year or more	3+ years	7-12 months	Bi-weekly	Mobile	Home	Car	1600	530	555	616	650	610
3da17c9cb1	600	3/3/51	Approved	TRUE	550	TRUE	2/2/11 18:15	5	TRUE	10	94.7	500	5	94.7	83347	MichelleBJohnson@gmail.com	124101555	1 year or more	3+ years	6 months or less	Semi-monthly	Mobile	Work	Medical	2060	586	560	564	666	613
59d02b8afc	300	4/16/74	Approved	TRUE	500	TRUE	2/3/11 7:02	3	TRUE	3	170.81	300	3	170.81	83843	DarlaCFreda@gmail.com	123103729	1 year or more	1-2 years	1-2 years	Monthly	Mobile	Work	Medical	3026	732	519	550	661	601
46b8f92e36	500	4/30/72	Approved	FALSE	1033	TRUE	2/3/11 9:48	6	TRUE	13	77.39	500	6	77.39	83401	TracyWVanhoose@bing.com	324173150	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Medical	2600	566	527	560	680	576
b3d1bc6934	500	5/6/78	Approved	TRUE	0	TRUE	2/3/11 11:20	5	TRUE	10	92.17	500	5	92.17	84015	AngelaGJacobson@hotmail.com	124000054	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile	Home	Car	1032	486	546	592	639	583
464c4e6887	500	9/27/41	Approved	TRUE	300	TRUE	2/3/11 12:15	6	TRUE	6	171.75	500	6	171.75	83325	MichaelSLiang@hotmail.com	123103729	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills	2777	713	530	544	643	590
ece2206b7b	300	1/27/61	Approved	FALSE	0	TRUE	2/3/11 12:27	6	TRUE	13	46.43	300	6	46.43	83204	FayeBMcDonald@aol.com	124103799	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Medical	1324	642	528	517	654	595
b138d2286b	800	8/29/75	Approved	TRUE	675	TRUE	2/3/11 12:51	3	TRUE	6	136	500	3	136	84058	JennaRTucker@hotmail.com	124002971	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile		Bills	3000	536	582	609	654	602
38fa025000	300	4/3/86	Approved	TRUE	680	TRUE	2/3/11 13:01	4	TRUE	8	65.09	300	4	65.09	83713	MartaMFontaine@bing.com	123271978	1 year or more	6 months or less	1-2 years	Bi-weekly	Mobile		Other	1300	521	615	669	724	590
0d39540ab9	500	10/2/45	Approved	FALSE	2100	FALSE	2/3/11 14:44	3	TRUE	6	138.48	500	3	138.48	84010	JohnJCaldwell@hotmail.com	124001545	1 year or more	3+ years	1-2 years	Semi-monthly	Home	Mobile	Car	5610	660	577	587	680	612
ec5220c03e	600	6/24/76	Approved	FALSE	0	TRUE	2/3/11 14:53	5	TRUE	10	92.17	500	5	92.17	84005	EdithJSoto@bing.com	124001545	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile		Bills	4446	573	602	646	703	632
ebe4a4fe61	800	6/24/65	Approved	TRUE	350	TRUE	2/3/11 15:55	5	TRUE	10	92.17	500	5	92.17	83301	BarbaraRRector@gmail.com	124103799	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile		Bills	2148	763	521	558	670	592
9e82e27323	500	8/6/67	Approved	FALSE	700	TRUE	2/4/11 8:49	6	TRUE	6	171.75	500	6	171.75	57107	CharityBBillingsley@hotmail.com	91408899	1 year or more	3+ years	7-12 months	Monthly	Mobile		Bills	5500	423	566	572	657	607
e298baae1c	300	8/24/51	Approved	FALSE	0	TRUE	2/4/11 9:24	5	TRUE	5	116.34	300	5	116.34	83661	ByronLStokes@hotmail.com	123103729	1 year or more	3+ years	3+ years	Monthly	Work		Bills	1730	583	577	595	680	622
83a0185d29	800	9/16/81	Approved	TRUE	250	FALSE	2/4/11 9:47	8	TRUE	13	77.39	500	6	77.39	84106	RoseSMcCoy@yahoo.com	124000737	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Mobile	Car	1800	546	522	579	655	572
8c02692f55	800	5/29/43	Approved	FALSE	1114	TRUE	2/4/11 12:38	8	TRUE	6	274.81	800	6	171.75	84010	AdelaJAustin@aol.com	124302150	1 year or more	3+ years	3+ years	Monthly	Mobile		Other	3062	670	543	538	680	592
0e088a2c55	500	6/27/75	Approved	TRUE	400	TRUE	2/5/11 6:14	5	TRUE	10	92.17	500	5	92.17	84780	ReneeMChism@yahoo.com	124001545	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile	Work	Bills	2800	583	556	584	669	595
90fb948b4a	800	10/26/51	Approved	TRUE	170	TRUE	2/5/11 20:32	8	TRUE	8	231.76	800	8	231.76	83501	JamieCMassey@bing.com	124000054	4-12 months	3+ years	3+ years	Monthly	Mobile		Other	713	734	570	590	680	623
227e234ef0	800	9/5/47	Approved	TRUE	959	TRUE	2/6/11 15:34	8	TRUE	8	231.76	800	8	231.76	83404	CharityCBundy@bing.com	324173082	1 year or more	3+ years	3+ years	Monthly	Home	Mobile	Bills	3723	583	578	562	668	613
6070b1cdb8	800	1/25/69	Approved	TRUE	1000	TRUE	2/7/11 8:26	6	TRUE	13	123.82	800	6	123.82	84047	FredaPKeese@yahoo.com	124302150	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile	Home	Car	2600	601	554	532	635	582
88430e498e	800	2/16/86	Approved	TRUE	850	TRUE	2/7/11 10:02	8	TRUE	13	77.39	500	6	77.39	83704	ArthurOCumberbatch@gmail.com	124103799	4-12 months	7-12 months	1-2 years	Bi-weekly	Mobile	Mobile	Bills	2400	541	609	654	706	602
6d67f94191	800	2/16/78	Approved	TRUE	795	TRUE	2/7/11 11:12	8	TRUE	16	113.77	800	8	113.77	84111	BelindaJCarrillo@yahoo.com	124001545	1 year or more	1-2 years	1-2 years	Semi-monthly	Mobile		Other	5800	512	595	631	681	623
7b96e853cc	800	5/5/60	Approved	FALSE	980	TRUE	2/7/11 13:01	5	TRUE	10	147.47	800	5	147.47	83237	RuthLCash@bing.com	124300107	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Medical	856	760	599	638	680	630
2e99f32a0f	400	4/4/67	Approved	TRUE	250	TRUE	2/7/11 15:41	8	TRUE	13	61.91	400	6	61.91	84770	JamesMCorlett@hotmail.com	124001545	1 year or more	6 months or less	1-2 years	Bi-weekly	Mobile	Home	Bills	1200	544	529	536	636	592
376823ba2e	800	7/17/78	Approved	TRUE	0	TRUE	2/8/11 6:19	8	TRUE	6	171.75	500	6	171.75	57274	BonnyKScott@yahoo.com	91408734	1 year or more	7-12 months	7-12 months	Monthly	Mobile	Mobile	Bills	1600	530	540	531	650	567
7eb8b99253	500	9/2/66	Approved	TRUE	300	FALSE	2/8/11 8:25	5	TRUE	10	94.7	500	5	94.7	83401	SandraEFifield@aol.com	124103799	1 year or more	1-2 years	1-2 years	Semi-monthly	Mobile	Work	Bills	2000	583	604	649	670	616
edd95b1230	600	9/14/72	Approved	TRUE	1325	TRUE	2/8/11 8:27	5	TRUE	10	113.64	600	5	113.64	84403	LenaMHammond@gmail.com	73972181	1 year or more	1-2 years	1-2 years	Semi-monthly	Mobile		Rent	4526	593	592	602	680	631
82dddc3f9c	800	6/23/83	Approved	TRUE	170	FALSE	2/8/11 9:10	6	TRUE	12	84.03	500	6	84.03	83202	IvanPSimmons@hotmail.com	324173655	1 year or more	1-2 years	3+ years	Semi-monthly	Home	Work	Other	2078	596	537	616	622	574
7c853daa86	700	4/13/79	Approved	TRUE	565	TRUE	2/8/11 9:39	3	TRUE	6	136	500	3	136	84118	BeckyFRasmussen@aol.com	61113415	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills	2766	716	545	617	627	546
96a9e01373	500	6/23/86	Approved	TRUE	675	FALSE	2/8/11 12:26	5	TRUE	10	94.7	500	5	94.7	84639	MarcusSBayer@yahoo.com	324377516	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Car	4400	596	631	677	723	610
17b4466f1d	500	6/26/73	Approved	TRUE	1000	TRUE	2/8/11 12:35	5	TRUE	10	92.17	500	5	92.17	57701	DanielaRShort@aol.com	91408734	1 year or more	3+ years	6 months or less	Bi-weekly	Home	Mobile	Bills	3068	536	516	554	657	571
d758a589d6	500	1/13/66	Approved	FALSE	800	FALSE	2/8/11 15:22	8	TRUE	8	144.85	500	8	144.85	84010	JeanEHunter@bing.com	124001545	1 year or more	3+ years	7-12 months	Monthly	Mobile		Other	8100	563	599	578	680	630
5333a9edaf	500	8/22/64	Approved	TRUE	580	FALSE	2/8/11 15:27	6	TRUE	13	77.39	500	6	77.39	57073	MonserrateRPayne@yahoo.com	91400046	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills	4000	644	564	610	641	601
1975c2bd61	500	12/20/71	Approved	FALSE	525	TRUE	2/9/11 10:40	3	TRUE	6	138.48	500	3	138.48	83401	WilliamCJarrell@hotmail.com	124103799	3 months or less	6 months or less	1-2 years	Semi-monthly	Mobile		Bills	2144	425	590	617	613	601
d8df680256	800	3/2/61	Approved	TRUE	400	TRUE	2/9/11 14:06	8	TRUE	13	77.39	500	6	77.39	83858	KelleyNWelsh@aol.com	125100089	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills	1140	221	584	638	689	631
34ddb612ce	400	10/17/85	Approved	TRUE	670	TRUE	2/9/11 15:31	3	TRUE	6	108.8	400	3	108.8	84116	SueTAlvarado@aol.com	124302150	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile	Mobile	Bills	1260	539	527	553	648	583
92a609fdd2	400	10/1/63	Approved	TRUE	950	TRUE	2/9/11 20:55	5	TRUE	10	73.74	400	5	73.74	84047	RickyTGaines@yahoo.com	324377202	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile	Work	Bills	2200	641	581	587	680	595
c9463c892c	600	1/6/59	Approved	TRUE	850	TRUE	2/9/11 21:27	6	TRUE	13	92.87	600	6	92.87	84103	KennithLYeager@yahoo.com	124001545	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Car	3760	616	596	647	701	624
4c59c27c0c	500	1/16/83	Approved	TRUE	100	TRUE	2/10/11 8:29	5	TRUE	10	92.17	500	5	92.17	57701	MaryDNord@bing.com	91408501	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile		Car	1223	538	569	624	642	596
20fec41f02	800	10/16/49	Approved	FALSE	480	FALSE	2/10/11 16:37	8	TRUE	6	171.75	500	6	171.75	84117	CherylHSolis@aol.com	124000054	1 year or more	3+ years	1-2 years	Monthly	Mobile	Home	Other	3000	577	525	532	653	603
4319dcde64	500	4/26/79	Approved	FALSE	0	TRUE	2/10/11 18:39	8	TRUE	13	77.39	500	6	77.39	84117	MyeshaRTrask@gmail.com	124002971	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills	3660	555	586	603	636	610
7885dd6693	800	12/31/61	Approved	FALSE	1188	FALSE	2/11/11 0:41	8	TRUE	16	113.77	800	8	113.77	84015	TonyKEncinas@yahoo.com	124002971	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills	3400	661	645	683	708	649
bb301c7ee5	300	12/21/82	Approved	TRUE	350	FALSE	2/11/11 7:18	5	TRUE	10	56.82	300	5	56.82	83712	JessieHGoodin@gmail.com	123103716	1 year or more	3+ years	3+ years	Semi-monthly	Mobile		Other	2400	762	623	674	721	610
